source_filename,title,figure_id,figure_caption,citation,doi,html_path,json_path
16.pdf,Multicorner Timing Analysis Acceleration for Iterative Physical Design of ICs,Figure 8,"Fig. 8. Average LESS10 of {1, 3, 5} corners in b17, b18, and b19 with and without feature engineering.","Wei W. Xing , Member, IEEE, Longze Wang, Student Member, IEEE, Zhelong Wang, Student Member, IEEE, Zhaoyu Shi, Student Member, IEEE, Ning Xu, Member, IEEE, Yuanqing Cheng , Senior Member, IEEE, and Weisheng Zhao , Fellow, IEEE (2024). Multicorner Timing Analysis Acceleration for Iterative Physical Design of ICs. IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems. https://doi.org/10.1109/TCAD.2024.3361401",10.1109/TCAD.2024.3361401,html/16.html,metadata/meatdatagenerated/json/16.json
17.pdf,Pre-route timing prediction and optimization with graph neural network models,Figure 1,"Fig. 2 illustrates the correlation between the values of timing parameters (pin-to-pin delay and net resistance (R)) before and after routing. The result shows a maximum difference of 372psin arc delay and 8 kΩ in net resistance, indicating a significant variance between the predicted values before routing and the actual measurements after routing. This implies that an accurate pre-route prediction is very important to make a fast convergence on timing closure. In recent years, several deep-learning (DL) models have been developed and proposed to enhance post-route design results at the pre-route stage. Prediction targets other than timing include IR drop (e.g., [2]),",Kyungjoon Chang (2024). Pre-route timing prediction and optimization with graph neural network models. Integration. https://doi.org/10.1016/j.vlsi.2024.102262,10.1016/j.vlsi.2024.102262,html/17.html,metadata/meatdatagenerated/json/17.json
17.pdf,Pre-route timing prediction and optimization with graph neural network models,Figure 2,Fig. 1. The physical design flow and the specific processes.,Kyungjoon Chang (2024). Pre-route timing prediction and optimization with graph neural network models. Integration. https://doi.org/10.1016/j.vlsi.2024.102262,10.1016/j.vlsi.2024.102262,html/17.html,metadata/meatdatagenerated/json/17.json
17.pdf,Pre-route timing prediction and optimization with graph neural network models,Figure 3,Fig. 2. Correlation between the estimated values at the placement and the actual values related to the arc delay in (a) and net resistance in (b) of the implementation of benchmark ldpc using Nangate 15 nm process design kit (PDK).,Kyungjoon Chang (2024). Pre-route timing prediction and optimization with graph neural network models. Integration. https://doi.org/10.1016/j.vlsi.2024.102262,10.1016/j.vlsi.2024.102262,html/17.html,metadata/meatdatagenerated/json/17.json
17.pdf,Pre-route timing prediction and optimization with graph neural network models,Figure 4,Fig. 4. Illustration of graph neural network.,Kyungjoon Chang (2024). Pre-route timing prediction and optimization with graph neural network models. Integration. https://doi.org/10.1016/j.vlsi.2024.102262,10.1016/j.vlsi.2024.102262,html/17.html,metadata/meatdatagenerated/json/17.json
17.pdf,Pre-route timing prediction and optimization with graph neural network models,Figure 5,"Fig. 3. Relation among path delay, arc delay, and arc slew.",Kyungjoon Chang (2024). Pre-route timing prediction and optimization with graph neural network models. Integration. https://doi.org/10.1016/j.vlsi.2024.102262,10.1016/j.vlsi.2024.102262,html/17.html,metadata/meatdatagenerated/json/17.json
17.pdf,Pre-route timing prediction and optimization with graph neural network models,Figure 6,"Fig. 5 illustrates the multi-head attention where the target node A receives three attention messages from its adjacent neighboring nodes and three self-attention messages. By computing and aggregating information from various sources, the model leverages complementary insights to enhance its generality. This approach enables the model to effectively combine diverse information, contributing to improved performance and adaptability in different contexts. Therefore, the attention mechanism in GAT enables the network to adaptively focus on different parts of the graph, thus allowing the model to capture complex relationships and dependencies effectively.",Kyungjoon Chang (2024). Pre-route timing prediction and optimization with graph neural network models. Integration. https://doi.org/10.1016/j.vlsi.2024.102262,10.1016/j.vlsi.2024.102262,html/17.html,metadata/meatdatagenerated/json/17.json
17.pdf,Pre-route timing prediction and optimization with graph neural network models,Figure 7,"Fig. 3 shows the example of inter-dependency among the timing parameters commonly used in commercial EDA tools to calculate path delay. At the pre-route stage, the primary parameter we aim to estimate is the path delay, which is determined by the summation of gate delays and arc delays along the path. As depicted at the top in Fig. 3, the path delay is composed of the summation of gate delays (A1, B1, D1) and arc delays (a1, b1, d1, e1). Since, practically, the gate delays are derived from a form of look-up table that uses combinations of gate input slew and output load capacitance to predict a non-linear gate delay, we aim to accurately predict the gate input slew or arc output slew. Each arc delay can be expressed as the product and sum of the R and C values for each segment by following the Elmore delay [19] formulation. Additionally, it is natural for arc delay to increase proportionally with length. Hence, the arc length also influences the calculation of arc delay. Therefore, by prioritizing the accurate prediction of R, C, and arc length, and utilizing these along with additional features to predict arc delays and arc output slews precisely, one is able to ultimately achieve an accurate estimation on the path delay.",Kyungjoon Chang (2024). Pre-route timing prediction and optimization with graph neural network models. Integration. https://doi.org/10.1016/j.vlsi.2024.102262,10.1016/j.vlsi.2024.102262,html/17.html,metadata/meatdatagenerated/json/17.json
17.pdf,Pre-route timing prediction and optimization with graph neural network models,Figure 8,Fig. 5. Multi-head attention of graph attention network [22].,Kyungjoon Chang (2024). Pre-route timing prediction and optimization with graph neural network models. Integration. https://doi.org/10.1016/j.vlsi.2024.102262,10.1016/j.vlsi.2024.102262,html/17.html,metadata/meatdatagenerated/json/17.json
17.pdf,Pre-route timing prediction and optimization with graph neural network models,Figure 9,Fig. 7. The overall flow of our proposed timing prediction(blue line) and optimization(red line) framework.,Kyungjoon Chang (2024). Pre-route timing prediction and optimization with graph neural network models. Integration. https://doi.org/10.1016/j.vlsi.2024.102262,10.1016/j.vlsi.2024.102262,html/17.html,metadata/meatdatagenerated/json/17.json
17.pdf,Pre-route timing prediction and optimization with graph neural network models,Figure 10,Fig. 6. Construction of convolutional neural network.,Kyungjoon Chang (2024). Pre-route timing prediction and optimization with graph neural network models. Integration. https://doi.org/10.1016/j.vlsi.2024.102262,10.1016/j.vlsi.2024.102262,html/17.html,metadata/meatdatagenerated/json/17.json
17.pdf,Pre-route timing prediction and optimization with graph neural network models,Figure 11,"Fig. 8 and Table 1 illustrates the comprehensive architecture of the machine learning-based pre-route timing prediction model and its features. This structure is divided into two main stages and comprises a total of four models. In the initial stage, referred to as level-1, three models are employed. These models respectively predict net R and net C using GNN, and predict arc length increments using CNN. The predicted net R, net C which are net information and delta arc length which represent congestion information are further incorporated as input features for level-2, which focuses on predicting arc delays and arc output slews. Particularly at level-2, the arc output slew predicted at level-2 replaces the arc output slew of the input features for arc delay. The architecture encompasses a hierarchical approach where level-1 predictions inform and enhance the input features for level-2 predictions. This structure enables the model to effectively capture the intricate timing dependencies within the circuit design.",Kyungjoon Chang (2024). Pre-route timing prediction and optimization with graph neural network models. Integration. https://doi.org/10.1016/j.vlsi.2024.102262,10.1016/j.vlsi.2024.102262,html/17.html,metadata/meatdatagenerated/json/17.json
17.pdf,Pre-route timing prediction and optimization with graph neural network models,Figure 12,"Fig. 8. Architecture of our pre-route timing prediction framework, which predicts net R, net C, and arc length with three sub-models in level-1 (left part), and predicts arc delay, arc slew in level-2 (right part).",Kyungjoon Chang (2024). Pre-route timing prediction and optimization with graph neural network models. Integration. https://doi.org/10.1016/j.vlsi.2024.102262,10.1016/j.vlsi.2024.102262,html/17.html,metadata/meatdatagenerated/json/17.json
17.pdf,Pre-route timing prediction and optimization with graph neural network models,Figure 13,Fig. 9. Example of inter-relation between GNN layer and receptive field of the target node (red).,Kyungjoon Chang (2024). Pre-route timing prediction and optimization with graph neural network models. Integration. https://doi.org/10.1016/j.vlsi.2024.102262,10.1016/j.vlsi.2024.102262,html/17.html,metadata/meatdatagenerated/json/17.json
17.pdf,Pre-route timing prediction and optimization with graph neural network models,Figure 14,Fig. 10. Generation of net based graph from circuit.,Kyungjoon Chang (2024). Pre-route timing prediction and optimization with graph neural network models. Integration. https://doi.org/10.1016/j.vlsi.2024.102262,10.1016/j.vlsi.2024.102262,html/17.html,metadata/meatdatagenerated/json/17.json
17.pdf,Pre-route timing prediction and optimization with graph neural network models,Figure 15,Fig. 11. Generation of edge feature from graph.,Kyungjoon Chang (2024). Pre-route timing prediction and optimization with graph neural network models. Integration. https://doi.org/10.1016/j.vlsi.2024.102262,10.1016/j.vlsi.2024.102262,html/17.html,metadata/meatdatagenerated/json/17.json
17.pdf,Pre-route timing prediction and optimization with graph neural network models,Figure 16,Fig. 13. Generation of arc based graph from circuit.,Kyungjoon Chang (2024). Pre-route timing prediction and optimization with graph neural network models. Integration. https://doi.org/10.1016/j.vlsi.2024.102262,10.1016/j.vlsi.2024.102262,html/17.html,metadata/meatdatagenerated/json/17.json
17.pdf,Pre-route timing prediction and optimization with graph neural network models,Figure 17,Fig. 12. Example of input feature extraction for a target arc (red→blue).,Kyungjoon Chang (2024). Pre-route timing prediction and optimization with graph neural network models. Integration. https://doi.org/10.1016/j.vlsi.2024.102262,10.1016/j.vlsi.2024.102262,html/17.html,metadata/meatdatagenerated/json/17.json
17.pdf,Pre-route timing prediction and optimization with graph neural network models,Figure 18,"Fig. 12 shows an example depicting the schematic of a net concerning the target net and its corresponding input features. The G-cell RUDY holds RUDY values for each of the W×HG-cells, while the horizontal/vertical net density signifies the probability values indicating how many nets are likely to be routed horizontally/vertically through a Gcell. As shown in the figure, for a net encompassing a bounding box of W×H, 1 Wand 1 Hare incorporated into the horizontal and vertical net density values, respectively, across all G-cell grids covered by the net. Notably, a G-cell’s net density aggregates the net density values for all nets intersecting the respective G-cell. The division of the density map into horizontal and vertical aspects stems from the consideration that in chip design, horizontal and vertical wires are routed through distinct metal layers to avoid interference between them.",Kyungjoon Chang (2024). Pre-route timing prediction and optimization with graph neural network models. Integration. https://doi.org/10.1016/j.vlsi.2024.102262,10.1016/j.vlsi.2024.102262,html/17.html,metadata/meatdatagenerated/json/17.json
17.pdf,Pre-route timing prediction and optimization with graph neural network models,Figure 19,"Fig. 15. Margin ratio function ρ(tslk) used in our timing optimization framework. The curve indicates that as tslkdecreases or increases, a more or less emphasis is placed on optimizing timing on the corresponding circuit path.",Kyungjoon Chang (2024). Pre-route timing prediction and optimization with graph neural network models. Integration. https://doi.org/10.1016/j.vlsi.2024.102262,10.1016/j.vlsi.2024.102262,html/17.html,metadata/meatdatagenerated/json/17.json
17.pdf,Pre-route timing prediction and optimization with graph neural network models,Figure 20,Fig. 14 illustrates the pre-route timing annotation process through Synopsys ICC2 tool commands. Note that most commercial tools have a common capability of path delay annotation at the pre-route stage so as to guide the circuit timing optimization process during the routing stage. The pre-route delay and slew annotation are performed in three steps as DTOC [13] does. We elaborate on the process with the example in Fig. 14 in the following.,Kyungjoon Chang (2024). Pre-route timing prediction and optimization with graph neural network models. Integration. https://doi.org/10.1016/j.vlsi.2024.102262,10.1016/j.vlsi.2024.102262,html/17.html,metadata/meatdatagenerated/json/17.json
17.pdf,Pre-route timing prediction and optimization with graph neural network models,Figure 21,Fig. 14. Illustration of three-step pre-route timing annotation process through EDA tool commands.,Kyungjoon Chang (2024). Pre-route timing prediction and optimization with graph neural network models. Integration. https://doi.org/10.1016/j.vlsi.2024.102262,10.1016/j.vlsi.2024.102262,html/17.html,metadata/meatdatagenerated/json/17.json
17.pdf,Pre-route timing prediction and optimization with graph neural network models,Figure 22,"Fig. 13, the node ⃖⃖⃗aican be represented as [Arc delay, Arc input slew, Arc output slew, PD, Arc R, τ, AMaxV, AminV, Net R, Net C] where each element represents the arc delay, input slew of arc, output slew of arc, pin-to-pin distance, resistance of arc, elmore RC of arc, highest via layer of arc, lowest via later of arc and Net R, C from level-1. Similar to the net based graph, arcs are connected through edges based on overlapping bounding boxes. To save run time, instead of comparing all arcs, we restrict the comparison to the arcs within overlapping nets. For an arc-based edge, just as in the net-based graph, each edge eij∈Ea is a directed edge from aj∈Vato ai∈Va, indicating whether there is an overlap between aiand aj. The edge feature ⃖⃖⃖⃗ eijof eijcan be expressed as ⃖⃖⃖⃗ eij= (avgxi, avgyi, avgxj, avgyj, RPai,aj). Using the same methodology employed in creating embedding vectors in the net-based graph, embedding vectors were also generated in the arc-based graph.",Kyungjoon Chang (2024). Pre-route timing prediction and optimization with graph neural network models. Integration. https://doi.org/10.1016/j.vlsi.2024.102262,10.1016/j.vlsi.2024.102262,html/17.html,metadata/meatdatagenerated/json/17.json
18.pdf,Statistical static timing analysis via modern optimization lens: I. Histogram-based approach,Figure 1,Fig. 1 Sketch demonstrating integration over the fitted function (13) (yellow surface) and the exact integration (14) (orange shaded area to the left). Blue function represents the fitted PDF. (Color figure online),Adam Bosák (2024). Statistical static timing analysis via modern optimization lens: I. Histogram-based approach. Optimization and Engineering. https://doi.org/10.1007/s11081-023-09847-3,10.1007/s11081-023-09847-3,html/18.html,metadata/meatdatagenerated/json/18.json
18.pdf,Statistical static timing analysis via modern optimization lens: I. Histogram-based approach,Figure 2,"Fig. 2 Comparison of three BIP formulations for the SSTA. The methods are tested on a “ladder” of maxima with n = 12 bins, each bins’ count bounded from above by m = 12. The blue line indicates a method with only (19) constraints (ORIG), the orange line indicates a method with the symmetry–breaking constraints (SBC) (22) and the green line indicates a method with the symmetry–breaking constraints and a 3−term multiplication model (SBC+TTM) (23). In the first figure, the orange line overlaps the green line. In the second figure, the blue line overlaps the orange line",Adam Bosák (2024). Statistical static timing analysis via modern optimization lens: I. Histogram-based approach. Optimization and Engineering. https://doi.org/10.1007/s11081-023-09847-3,10.1007/s11081-023-09847-3,html/18.html,metadata/meatdatagenerated/json/18.json
18.pdf,Statistical static timing analysis via modern optimization lens: I. Histogram-based approach,Figure 3,"Fig. 3 Scalability of the model with the first relaxation (SBC) (22) tested on a “ladder” of maxima with n = 25 bins, m = 20 unary variables, and no time limit. The subplots show: a, the growth in the number of non-zeros (blue line), variables (orange line), and constraints (green line). b, MIP gap at a root node in percentage, MIP gap tolerance is set to 1%; c, time in seconds; d, relative error of the standard deviation (orange line) and mean (blue line) compared to Monte Carlo. (Color figure online)",Adam Bosák (2024). Statistical static timing analysis via modern optimization lens: I. Histogram-based approach. Optimization and Engineering. https://doi.org/10.1007/s11081-023-09847-3,10.1007/s11081-023-09847-3,html/18.html,metadata/meatdatagenerated/json/18.json
18.pdf,Statistical static timing analysis via modern optimization lens: I. Histogram-based approach,Figure 4,"Fig. 4 Scalability of the GP (26) on a “ladder” of maxima with n = 60 bins and a varying number of gates, N. The subplots show: a, the growth in the number of cones (blue line), variables (orange line), and constraints (green line overlapped the blue line) as the number of gates, N, increases; b, time in seconds; c, relative error of the standard deviation (orange line) and mean (blue line) compared to Monte Carlo as the number of gates, N, increases. (Color figure online)",Adam Bosák (2024). Statistical static timing analysis via modern optimization lens: I. Histogram-based approach. Optimization and Engineering. https://doi.org/10.1007/s11081-023-09847-3,10.1007/s11081-023-09847-3,html/18.html,metadata/meatdatagenerated/json/18.json
18.pdf,Statistical static timing analysis via modern optimization lens: I. Histogram-based approach,Figure 5,"Fig. 5 Scalability of the reformulated GP (26) tested on a “ladder” of maxima with fixed N = 4 gates and varying numbers of bins, n, per gate. The subplots show: a, the growth in the number of cones (blue line), variables (orange line), and constraints (green line overlapping the blue line) as the number of bins, n, increases; b, time in seconds as the number of bins increases; c, relative error of the standard deviation (orange line) and mean (blue line) compared to Monte Carlo, as the number of bins, n, increases. (Color figure online)",Adam Bosák (2024). Statistical static timing analysis via modern optimization lens: I. Histogram-based approach. Optimization and Engineering. https://doi.org/10.1007/s11081-023-09847-3,10.1007/s11081-023-09847-3,html/18.html,metadata/meatdatagenerated/json/18.json
18.pdf,Statistical static timing analysis via modern optimization lens: I. Histogram-based approach,Figure 6,Fig. 6 An example histogram with n = 5 bins; width of the bin is 1,Adam Bosák (2024). Statistical static timing analysis via modern optimization lens: I. Histogram-based approach. Optimization and Engineering. https://doi.org/10.1007/s11081-023-09847-3,10.1007/s11081-023-09847-3,html/18.html,metadata/meatdatagenerated/json/18.json
19.pdf,TSTL-GNN: Graph-Based Two-Stage Transfer Learning for Timing Engineering Change Order Analysis Acceleration,Figure 1,Figure 1. The ECO process for critical paths.,"Wencheng Jiang, Zhenyu Zhao, Zhiyuan Luo, Jie Zhou, Shuzheng Zhang, Bo Hu and Peiyun Bian (2024). TSTL-GNN: Graph-Based Two-Stage Transfer Learning for Timing Engineering Change Order Analysis Acceleration. Timing Engineering Change Order (ECO) is time-consuming in IC design. https://doi.org/10.3390/electronics13152897",10.3390/electronics13152897,html/19.html,metadata/meatdatagenerated/json/19.json
19.pdf,TSTL-GNN: Graph-Based Two-Stage Transfer Learning for Timing Engineering Change Order Analysis Acceleration,Figure 2,Figure 2. Framework of TSTL-GNN model.,"Wencheng Jiang, Zhenyu Zhao, Zhiyuan Luo, Jie Zhou, Shuzheng Zhang, Bo Hu and Peiyun Bian (2024). TSTL-GNN: Graph-Based Two-Stage Transfer Learning for Timing Engineering Change Order Analysis Acceleration. Timing Engineering Change Order (ECO) is time-consuming in IC design. https://doi.org/10.3390/electronics13152897",10.3390/electronics13152897,html/19.html,metadata/meatdatagenerated/json/19.json
19.pdf,TSTL-GNN: Graph-Based Two-Stage Transfer Learning for Timing Engineering Change Order Analysis Acceleration,Figure 3,"Figure 3. In the TSTL-GNN model training results, each scattered point depicts a path, the horizontal axis shows the ground-truth delay, the vertical axis displays the predicted delay, and the straight line represents the ideal result.","Wencheng Jiang, Zhenyu Zhao, Zhiyuan Luo, Jie Zhou, Shuzheng Zhang, Bo Hu and Peiyun Bian (2024). TSTL-GNN: Graph-Based Two-Stage Transfer Learning for Timing Engineering Change Order Analysis Acceleration. Timing Engineering Change Order (ECO) is time-consuming in IC design. https://doi.org/10.3390/electronics13152897",10.3390/electronics13152897,html/19.html,metadata/meatdatagenerated/json/19.json
19.pdf,TSTL-GNN: Graph-Based Two-Stage Transfer Learning for Timing Engineering Change Order Analysis Acceleration,Figure 4,Figure 4. MAE comparison between non-transfer learning model and TSTL-GNN model,"Wencheng Jiang, Zhenyu Zhao, Zhiyuan Luo, Jie Zhou, Shuzheng Zhang, Bo Hu and Peiyun Bian (2024). TSTL-GNN: Graph-Based Two-Stage Transfer Learning for Timing Engineering Change Order Analysis Acceleration. Timing Engineering Change Order (ECO) is time-consuming in IC design. https://doi.org/10.3390/electronics13152897",10.3390/electronics13152897,html/19.html,metadata/meatdatagenerated/json/19.json
21.pdf,A GPU-Accelerated Framework for Path-Based Timing Analysis,Figure 1,Fig. 1. Computational tradeoff between runtime and pessimism reduction on path-based timing analysis.,"Guannan Guo , Tsung-Wei Huang , Member, IEEE, Yibo Lin , Member, IEEE, Zizheng Guo , Sushma Yellapragada, and Martin D. F. Wong, Fellow, IEEE (2023). A GPU-Accelerated Framework for Path-Based Timing Analysis. IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems. https://doi.org/10.1109/TCAD.2023.3272274",10.1109/TCAD.2023.3272274,html/21.html,metadata/meatdatagenerated/json/21.json
21.pdf,A GPU-Accelerated Framework for Path-Based Timing Analysis,Figure 2,Fig. 2. Example of pessimism reduction on critical paths [4].,"Guannan Guo , Tsung-Wei Huang , Member, IEEE, Yibo Lin , Member, IEEE, Zizheng Guo , Sushma Yellapragada, and Martin D. F. Wong, Fellow, IEEE (2023). A GPU-Accelerated Framework for Path-Based Timing Analysis. IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems. https://doi.org/10.1109/TCAD.2023.3272274",10.1109/TCAD.2023.3272274,html/21.html,metadata/meatdatagenerated/json/21.json
21.pdf,A GPU-Accelerated Framework for Path-Based Timing Analysis,Figure 3,Fig. 3. Overview of core GPU-accelerated PBA algorithm.,"Guannan Guo , Tsung-Wei Huang , Member, IEEE, Yibo Lin , Member, IEEE, Zizheng Guo , Sushma Yellapragada, and Martin D. F. Wong, Fellow, IEEE (2023). A GPU-Accelerated Framework for Path-Based Timing Analysis. IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems. https://doi.org/10.1109/TCAD.2023.3272274",10.1109/TCAD.2023.3272274,html/21.html,metadata/meatdatagenerated/json/21.json
21.pdf,A GPU-Accelerated Framework for Path-Based Timing Analysis,Figure 4,Fig. 4. Shortest path forest generation on GPU. (a) STA graph. (b) Shortest path forest.,"Guannan Guo , Tsung-Wei Huang , Member, IEEE, Yibo Lin , Member, IEEE, Zizheng Guo , Sushma Yellapragada, and Martin D. F. Wong, Fellow, IEEE (2023). A GPU-Accelerated Framework for Path-Based Timing Analysis. IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems. https://doi.org/10.1109/TCAD.2023.3272274",10.1109/TCAD.2023.3272274,html/21.html,metadata/meatdatagenerated/json/21.json
21.pdf,A GPU-Accelerated Framework for Path-Based Timing Analysis,Figure 5,Fig. 5. GPU expansion of the first level.,"Guannan Guo , Tsung-Wei Huang , Member, IEEE, Yibo Lin , Member, IEEE, Zizheng Guo , Sushma Yellapragada, and Martin D. F. Wong, Fellow, IEEE (2023). A GPU-Accelerated Framework for Path-Based Timing Analysis. IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems. https://doi.org/10.1109/TCAD.2023.3272274",10.1109/TCAD.2023.3272274,html/21.html,metadata/meatdatagenerated/json/21.json
21.pdf,A GPU-Accelerated Framework for Path-Based Timing Analysis,Figure 6,Fig. 6. Overview of preprocessing steps for path constraints handling.,"Guannan Guo , Tsung-Wei Huang , Member, IEEE, Yibo Lin , Member, IEEE, Zizheng Guo , Sushma Yellapragada, and Martin D. F. Wong, Fellow, IEEE (2023). A GPU-Accelerated Framework for Path-Based Timing Analysis. IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems. https://doi.org/10.1109/TCAD.2023.3272274",10.1109/TCAD.2023.3272274,html/21.html,metadata/meatdatagenerated/json/21.json
21.pdf,A GPU-Accelerated Framework for Path-Based Timing Analysis,Figure 7,Fig. 7. Global ranking on GPU. (a) STA graph example. (b) Global ranking results.,"Guannan Guo , Tsung-Wei Huang , Member, IEEE, Yibo Lin , Member, IEEE, Zizheng Guo , Sushma Yellapragada, and Martin D. F. Wong, Fellow, IEEE (2023). A GPU-Accelerated Framework for Path-Based Timing Analysis. IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems. https://doi.org/10.1109/TCAD.2023.3272274",10.1109/TCAD.2023.3272274,html/21.html,metadata/meatdatagenerated/json/21.json
21.pdf,A GPU-Accelerated Framework for Path-Based Timing Analysis,Figure 8,Fig. 8. Subgraph scanning results.,"Guannan Guo , Tsung-Wei Huang , Member, IEEE, Yibo Lin , Member, IEEE, Zizheng Guo , Sushma Yellapragada, and Martin D. F. Wong, Fellow, IEEE (2023). A GPU-Accelerated Framework for Path-Based Timing Analysis. IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems. https://doi.org/10.1109/TCAD.2023.3272274",10.1109/TCAD.2023.3272274,html/21.html,metadata/meatdatagenerated/json/21.json
21.pdf,A GPU-Accelerated Framework for Path-Based Timing Analysis,Figure 9,Fig. 9. Assume two additional edges exist which do not affect the ranking and scanning results. Apply the filtering rules.,"Guannan Guo , Tsung-Wei Huang , Member, IEEE, Yibo Lin , Member, IEEE, Zizheng Guo , Sushma Yellapragada, and Martin D. F. Wong, Fellow, IEEE (2023). A GPU-Accelerated Framework for Path-Based Timing Analysis. IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems. https://doi.org/10.1109/TCAD.2023.3272274",10.1109/TCAD.2023.3272274,html/21.html,metadata/meatdatagenerated/json/21.json
21.pdf,A GPU-Accelerated Framework for Path-Based Timing Analysis,Figure 10,Fig. 10. Example of new GPU-accelerated PBA framework with four thread blocks.,"Guannan Guo , Tsung-Wei Huang , Member, IEEE, Yibo Lin , Member, IEEE, Zizheng Guo , Sushma Yellapragada, and Martin D. F. Wong, Fellow, IEEE (2023). A GPU-Accelerated Framework for Path-Based Timing Analysis. IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems. https://doi.org/10.1109/TCAD.2023.3272274",10.1109/TCAD.2023.3272274,html/21.html,metadata/meatdatagenerated/json/21.json
21.pdf,A GPU-Accelerated Framework for Path-Based Timing Analysis,Figure 11,Fig. 11. Maximum absolute error between timing reports from our algorithm and OpenTimer.,"Guannan Guo , Tsung-Wei Huang , Member, IEEE, Yibo Lin , Member, IEEE, Zizheng Guo , Sushma Yellapragada, and Martin D. F. Wong, Fellow, IEEE (2023). A GPU-Accelerated Framework for Path-Based Timing Analysis. IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems. https://doi.org/10.1109/TCAD.2023.3272274",10.1109/TCAD.2023.3272274,html/21.html,metadata/meatdatagenerated/json/21.json
21.pdf,A GPU-Accelerated Framework for Path-Based Timing Analysis,Figure 12,Fig. 12. Speed-up values of our algorithm over the baseline at different numbers of CPU cores.,"Guannan Guo , Tsung-Wei Huang , Member, IEEE, Yibo Lin , Member, IEEE, Zizheng Guo , Sushma Yellapragada, and Martin D. F. Wong, Fellow, IEEE (2023). A GPU-Accelerated Framework for Path-Based Timing Analysis. IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems. https://doi.org/10.1109/TCAD.2023.3272274",10.1109/TCAD.2023.3272274,html/21.html,metadata/meatdatagenerated/json/21.json
21.pdf,A GPU-Accelerated Framework for Path-Based Timing Analysis,Figure 13,Fig. 13. Runtime comparison between OpenTimer [15] and our algorithm on different sizes of constrained subgraphs.,"Guannan Guo , Tsung-Wei Huang , Member, IEEE, Yibo Lin , Member, IEEE, Zizheng Guo , Sushma Yellapragada, and Martin D. F. Wong, Fellow, IEEE (2023). A GPU-Accelerated Framework for Path-Based Timing Analysis. IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems. https://doi.org/10.1109/TCAD.2023.3272274",10.1109/TCAD.2023.3272274,html/21.html,metadata/meatdatagenerated/json/21.json
21.pdf,A GPU-Accelerated Framework for Path-Based Timing Analysis,Figure 14,Fig. 14. CUDA runtime and API breakdown comparison. (a) CUDA runtime and API breakdown of framework prior to optimizations. (b) CUDA runtime and API breakdown of framework after optimizations.,"Guannan Guo , Tsung-Wei Huang , Member, IEEE, Yibo Lin , Member, IEEE, Zizheng Guo , Sushma Yellapragada, and Martin D. F. Wong, Fellow, IEEE (2023). A GPU-Accelerated Framework for Path-Based Timing Analysis. IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems. https://doi.org/10.1109/TCAD.2023.3272274",10.1109/TCAD.2023.3272274,html/21.html,metadata/meatdatagenerated/json/21.json
22.pdf,Accelerating Static Timing Analysis Using CPU&#x2013;GPU Heterogeneous Parallelism,Figure 1,Fig. 1. STA graph of a circuit design. The blue nodes indicate pins of components like gates and I/O ports. The arrows indicate pin-to-pin connections. Delay values are quantified using best (min) and worst (max) scenarios.,"Zizheng Guo , Tsung-Wei Huang , Member, IEEE, and Yibo Lin , Member, IEEE (2023). Accelerating Static Timing Analysis Using CPU&#x2013;GPU Heterogeneous Parallelism. IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems. https://doi.org/10.1109/TCAD.2023.3286261",10.1109/TCAD.2023.3286261,html/22.html,metadata/meatdatagenerated/json/22.json
22.pdf,Accelerating Static Timing Analysis Using CPU&#x2013;GPU Heterogeneous Parallelism,Figure 2,Fig. 3. PVT corners are combinations of PVT parameters. They can be visualized as points in a 3-D cube.,"Zizheng Guo , Tsung-Wei Huang , Member, IEEE, and Yibo Lin , Member, IEEE (2023). Accelerating Static Timing Analysis Using CPU&#x2013;GPU Heterogeneous Parallelism. IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems. https://doi.org/10.1109/TCAD.2023.3286261",10.1109/TCAD.2023.3286261,html/22.html,metadata/meatdatagenerated/json/22.json
22.pdf,Accelerating Static Timing Analysis Using CPU&#x2013;GPU Heterogeneous Parallelism,Figure 3,Fig. 2. OpenTimer runtime decomposition (40 CPU cores) inside one full timing process on a million-sized design.,"Zizheng Guo , Tsung-Wei Huang , Member, IEEE, and Yibo Lin , Member, IEEE (2023). Accelerating Static Timing Analysis Using CPU&#x2013;GPU Heterogeneous Parallelism. IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems. https://doi.org/10.1109/TCAD.2023.3286261",10.1109/TCAD.2023.3286261,html/22.html,metadata/meatdatagenerated/json/22.json
